Date,Size,Factory,Location,X,Y
2022-08-27,55',A2,LC35,41,1108
2022-08-27,55',A1,LC51,1933,231
2022-08-27,55',A2,LC51,1052,1279
2022-08-27,45',A2,LC35,535,358
2022-08-27,35',A3,LC51,871,542
2022-08-27,45',A4,LC51,1225,470
2022-08-27,45',A1,LC41,1013,710
2022-08-27,55',A4,LC41,190,997
2022-08-27,55',A3,LC45,730,1453
2022-08-27,45',A3,LC55,464,39
2022-08-27,35',A4,LC45,1663,1624
2022-08-27,45',A4,LC51,1919,1342
2022-08-27,55',A4,LC51,1930,165
2022-08-27,45',A2,LC51,228,19
2022-08-27,75',A2,LC55,520,1120
2022-08-27,35',A3,LC51,499,1218
2022-08-27,45',A3,LC45,965,524
2022-08-27,35',A4,LC31,947,538
2022-08-27,35',A2,LC51,1452,776
2022-08-27,45',A2,LC51,1270,200
2022-08-27,35',A4,LC31,607,792
2022-08-27,55',A4,LC45,269,1431
2022-08-27,35',A4,LC35,19,1375
2022-08-27,35',A4,LC45,292,956
2022-08-27,55',A2,LC41,427,952
2022-08-27,45',A2,LC31,552,168
2022-08-27,35',A3,LC35,94,445
2022-08-27,45',A4,LC51,1522,1505
2022-08-27,45',A4,LC45,341,1173
2022-08-27,35',A1,LC45,196,154
2022-08-27,55',A2,LC41,1640,1549
2022-08-27,55',A1,LC45,1586,497
2022-08-27,55',A4,LC51,103,1239
2022-08-27,55',A4,LC35,530,351
2022-08-27,55',A4,LC55,695,1134
2022-08-27,55',A4,LC31,251,866
2022-08-27,55',A2,LC45,182,968
2022-08-27,55',A2,LC41,1498,1643
2022-08-27,45',A4,LC45,29,338
2022-08-27,35',A4,LC45,134,706
2022-08-27,35',A3,LC55,874,414
2022-08-27,55',A2,LC51,186,969
2022-08-27,55',A4,LC55,135,956
2022-08-27,55',A4,LC51,1829,872
2022-08-27,35',A3,LC41,242,893
2022-08-27,35',A2,LC55,1695,1509
2022-08-27,55',A4,LC45,696,1502
2022-08-27,35',A4,LC55,869,39
2022-08-27,45',A3,LC41,1119,1515
2022-08-27,35',A3,LC35,302,1381
2022-08-27,35',A4,LC51,1570,973
2022-08-27,45',A3,LC51,1512,586
2022-08-27,55',A4,LC51,1568,1360
2022-08-27,45',A4,LC55,899,421
2022-08-27,45',A4,LC55,462,1461
2022-08-27,45',A4,LC51,1762,696
2022-08-27,45',A2,LC45,329,715
2022-08-27,55',A1,LC41,477,850
2022-08-27,35',A3,LC51,703,370
2022-08-27,55',A1,LC55,565,1243
2022-08-27,55',A3,LC51,1929,809
2022-08-27,45',A2,LC31,1081,1280
2022-08-27,55',A2,LC31,1453,1516
2022-08-27,45',A2,LC55,923,830
2022-08-27,35',A4,LC55,251,529
2022-08-27,55',A2,LC41,201,1219
2022-08-27,75',A2,LC45,1212,1524
2022-08-27,55',A4,LC41,1165,630
2022-08-27,45',A2,LC51,672,455
2022-08-27,55',A4,LC51,917,959
2022-08-27,55',A1,LC45,112,1333
2022-08-27,55',A4,LC31,1028,271
2022-08-27,45',A4,LC41,1572,327
2022-08-27,75',A3,LC35,498,1127
2022-08-27,55',A3,LC51,789,1167
2022-08-27,45',A2,LC41,1862,1232
2022-08-27,55',A4,LC51,1147,178
2022-08-27,55',A3,LC45,384,1205
2022-08-27,55',A4,LC55,119,1628
2022-08-27,35',A2,LC45,1196,781
2022-08-27,55',A2,LC55,1403,1476
2022-08-27,35',A3,LC31,1237,1508
2022-08-27,35',A2,LC41,192,1327
2022-08-27,45',A2,LC31,882,627
2022-08-27,55',A3,LC41,680,1060
2022-08-27,55',A2,LC41,1401,1652
2022-08-27,75',A2,LC45,43,324
2022-08-27,55',A2,LC35,116,682
2022-08-27,75',A3,LC41,127,671
2022-08-27,45',A2,LC31,1377,94
2022-08-27,45',A4,LC41,1821,474
2022-08-27,45',A4,LC51,394,1191
2022-08-27,55',A4,LC45,305,1634
2022-08-27,55',A4,LC45,1315,1336
2022-08-27,45',A3,LC45,770,558
2022-08-27,55',A3,LC35,385,628
2022-08-27,45',A4,LC41,472,1038
2022-08-27,35',A2,LC31,1577,680
2022-08-27,35',A4,LC45,768,1207
2022-08-27,45',A4,LC51,455,25
2022-08-27,45',A4,LC45,1217,1560
2022-08-27,45',A4,LC51,1690,1552
2022-08-27,45',A2,LC45,69,235
2022-08-27,75',A4,LC45,584,679
2022-08-27,55',A4,LC35,774,1114
2022-08-27,35',A3,LC35,111,1366
2022-08-27,55',A4,LC41,1143,774
2022-08-27,45',A4,LC55,468,138
2022-08-27,55',A4,LC41,1014,1228
2022-08-27,45',A2,LC41,484,318
2022-08-27,45',A2,LC51,821,1430
2022-08-27,35',A2,LC45,71,1533
2022-08-27,55',A2,LC41,1147,180
2022-08-27,45',A3,LC55,4,710
2022-08-27,35',A4,LC51,623,1114
2022-08-27,35',A2,LC45,653,248
2022-08-27,55',A4,LC41,1813,1675
2022-08-27,45',A2,LC51,591,1438
2022-08-27,55',A4,LC51,380,142
2022-08-27,45',A4,LC45,97,1036
2022-08-27,75',A4,LC45,359,403
2022-08-27,45',A2,LC35,1178,819
2022-08-27,35',A4,LC41,142,482
2022-08-27,35',A2,LC51,896,846
2022-08-27,55',A4,LC41,189,369
2022-08-27,55',A3,LC41,54,249
2022-08-27,45',A2,LC41,317,1039
2022-08-27,75',A4,LC55,69,1348
2022-08-27,55',A2,LC45,968,910
2022-08-27,55',A3,LC35,1216,1426
2022-08-27,45',A2,LC45,663,611
2022-08-27,45',A3,LC45,667,294
2022-08-27,55',A4,LC41,1255,346
2022-08-27,55',A3,LC41,1034,1432
2022-08-27,35',A3,LC41,1113,659
2022-08-27,55',A4,LC55,320,1592
2022-08-27,45',A4,LC41,808,451
2022-08-27,45',A4,LC55,174,1267
2022-08-27,35',A4,LC45,103,134
2022-08-27,45',A3,LC41,1533,24
2022-08-27,55',A1,LC55,9,1261
2022-08-27,35',A2,LC41,855,331
2022-08-27,55',A2,LC41,180,398
2022-08-27,55',A2,LC45,659,984
2022-08-27,45',A4,LC45,442,40
2022-08-27,45',A3,LC51,158,543
2022-08-27,75',A3,LC41,116,908
2022-08-27,45',A3,LC45,706,1180
2022-08-27,55',A2,LC41,1019,495
2022-08-27,45',A3,LC51,1897,936
2022-08-27,45',A3,LC51,1057,1181
2022-08-27,45',A3,LC35,701,559
2022-08-27,75',A4,LC45,91,1378
2022-08-27,35',A2,LC45,466,575
2022-08-27,55',A3,LC51,375,336
2022-08-27,45',A2,LC55,486,846
2022-08-27,75',A2,LC41,956,1278
2022-08-27,45',A2,LC31,201,1381
2022-08-27,35',A3,LC35,328,1680
2022-08-27,55',A4,LC41,1779,502
2022-08-27,45',A4,LC45,183,172
2022-08-27,45',A4,LC35,172,915
2022-08-27,45',A2,LC45,83,1282
2022-08-27,55',A4,LC41,456,601
2022-08-27,35',A1,LC41,32,359
2022-08-27,55',A4,LC55,652,923
2022-08-27,45',A3,LC51,1913,979
2022-08-27,45',A2,LC45,838,1548
2022-08-27,45',A2,LC31,1509,822
2022-08-27,55',A4,LC35,1146,1019
2022-08-27,75',A4,LC51,1458,1424
2022-08-27,55',A2,LC45,953,1470
2022-08-27,45',A3,LC31,1606,158
2022-08-27,35',A2,LC51,1835,1480
2022-08-27,75',A3,LC51,720,1646
2022-08-27,75',A3,LC45,114,316
2022-08-27,55',A4,LC45,129,228
2022-08-27,45',A4,LC41,593,1104
2022-08-27,45',A2,LC45,945,602
2022-08-27,55',A4,LC45,506,1337
2022-08-27,35',A2,LC31,1301,731
2022-08-27,35',A1,LC41,604,1558
2022-08-27,75',A3,LC45,134,1093
2022-08-27,55',A4,LC51,447,1023
2022-08-27,55',A4,LC41,1277,1491
2022-08-27,75',A4,LC41,110,1206
2022-08-27,45',A2,LC41,233,545
2022-08-27,55',A1,LC45,895,722
2022-08-27,45',A2,LC35,801,394
2022-08-27,45',A3,LC51,742,1338
2022-08-27,45',A1,LC41,269,38
2022-08-27,45',A3,LC51,1487,1430
2022-08-27,45',A4,LC51,746,1077
2022-08-27,45',A4,LC45,90,1553
2022-08-27,75',A4,LC51,1222,9
2022-08-27,75',A2,LC35,970,1337
2022-08-27,75',A3,LC31,122,281
2022-08-27,75',A4,LC51,1823,874
2022-08-27,55',A1,LC41,232,77
2022-08-27,45',A4,LC45,453,458
2022-08-27,55',A4,LC51,1840,1552
2022-08-27,45',A2,LC41,1762,592
2022-08-27,45',A4,LC45,1489,105
2022-08-27,45',A3,LC45,117,985
2022-08-27,45',A4,LC51,1360,1356
2022-08-27,75',A2,LC51,937,1229
2022-08-27,45',A3,LC41,381,205
2022-08-27,55',A4,LC45,273,155
2022-08-27,35',A4,LC41,52,757
2022-08-27,35',A2,LC51,1593,414
2022-08-27,35',A4,LC45,484,69
2022-08-27,55',A2,LC51,1263,454
2022-08-27,55',A2,LC41,926,279
2022-08-27,75',A1,LC51,1543,867
2022-08-27,75',A4,LC41,17,964
2022-08-27,45',A1,LC45,526,136
2022-08-27,45',A2,LC45,1499,382
2022-08-27,75',A1,LC45,11,638
2022-08-27,75',A4,LC51,1954,523
2022-08-27,55',A3,LC41,704,686
2022-08-27,55',A2,LC55,227,1401
2022-08-27,55',A1,LC41,1841,712
2022-08-27,55',A4,LC31,754,923
2022-08-27,75',A2,LC55,414,889
2022-08-27,55',A4,LC45,95,607
2022-08-27,35',A2,LC51,1254,689
2022-08-27,45',A4,LC41,518,727
2022-08-27,35',A4,LC41,819,830
2022-08-27,35',A2,LC31,1225,1569
2022-08-27,45',A1,LC45,719,414
2022-08-27,45',A4,LC51,1656,1017
2022-08-27,55',A1,LC45,268,158
2022-08-27,55',A4,LC41,141,562
2022-08-27,55',A2,LC45,141,1155
2022-08-27,55',A4,LC35,198,1383
2022-08-27,75',A2,LC41,8,1158
2022-08-27,45',A4,LC35,65,969
2022-08-27,55',A4,LC45,282,433
2022-08-27,75',A4,LC45,525,284
2022-08-27,35',A2,LC51,797,631
2022-08-27,45',A1,LC45,1021,1058
2022-08-27,45',A4,LC45,263,279
2022-08-27,55',A4,LC51,554,689
2022-08-27,35',A2,LC51,1742,1188
2022-08-27,55',A4,LC31,1541,1592
2022-08-27,55',A4,LC41,822,288
2022-08-27,55',A2,LC35,1246,796
2022-08-27,35',A4,LC35,455,70
2022-08-27,75',A4,LC31,1037,1656
2022-08-27,45',A3,LC55,314,487
2022-08-27,45',A2,LC45,820,902
2022-08-27,55',A4,LC41,905,913
2022-08-27,55',A2,LC51,548,519
2022-08-27,55',A1,LC45,1262,1359
2022-08-27,45',A4,LC41,43,525
2022-08-27,35',A4,LC51,1292,516
2022-08-27,55',A3,LC51,568,600
2022-08-27,35',A2,LC51,1154,400
2022-08-27,35',A3,LC41,188,819
2022-08-27,45',A3,LC41,569,1231
2022-08-27,45',A4,LC31,508,935
2022-08-27,55',A3,LC51,373,1198
2022-08-27,75',A3,LC31,513,223
2022-08-27,55',A4,LC51,1486,596
2022-08-27,45',A2,LC31,1279,194
2022-08-27,75',A2,LC45,363,1451
2022-08-27,35',A1,LC45,1609,1423
2022-08-27,55',A4,LC51,1147,1572
2022-08-27,45',A2,LC31,166,619
2022-08-27,45',A4,LC45,90,819
2022-08-27,45',A3,LC55,889,1279
2022-08-27,45',A3,LC41,144,546
2022-08-27,45',A2,LC55,488,250
2022-08-27,45',A2,LC51,1019,929
2022-08-27,45',A1,LC45,753,1667
2022-08-27,75',A2,LC45,92,602
2022-08-27,55',A3,LC41,153,1295
2022-08-27,55',A4,LC41,259,75
2022-08-27,75',A2,LC51,1604,77
2022-08-27,45',A4,LC45,259,1055
2022-08-27,75',A4,LC45,663,559
2022-08-27,45',A4,LC51,117,1643
2022-08-27,35',A2,LC31,76,1074
2022-08-27,55',A4,LC35,160,1341
2022-08-27,45',A3,LC55,271,1016
2022-08-27,45',A4,LC31,290,907
2022-08-27,55',A2,LC55,1136,675
2022-08-27,55',A3,LC45,245,1601
2022-08-27,45',A2,LC41,1904,314
2022-08-27,45',A4,LC31,719,422
2022-08-27,55',A4,LC31,1509,1047
2022-08-27,45',A2,LC45,853,1567
2022-08-27,55',A2,LC35,450,121
2022-08-27,45',A4,LC51,1432,1248
2022-08-27,55',A3,LC45,421,1071
2022-08-27,55',A3,LC51,128,354
2022-08-27,35',A4,LC31,1525,207
2022-08-27,55',A4,LC45,665,895
2022-08-27,55',A1,LC51,1560,743
2022-08-27,55',A3,LC45,84,762
2022-08-27,45',A2,LC45,4,853
2022-08-27,45',A4,LC45,205,208
2022-08-27,45',A1,LC51,255,386
2022-08-27,45',A4,LC45,1049,1447
2022-08-27,55',A3,LC45,504,1015
2022-08-27,55',A2,LC41,1417,319
2022-08-27,45',A2,LC45,1373,1540
2022-08-27,45',A4,LC51,1552,28
2022-08-27,55',A1,LC35,592,801
2022-08-27,75',A2,LC41,605,48
2022-08-27,45',A4,LC45,460,1080
2022-08-27,35',A2,LC31,1874,39
2022-08-27,45',A4,LC51,1152,84
2022-08-27,55',A2,LC51,1836,217
2022-08-27,45',A1,LC45,496,1459
2022-08-27,55',A4,LC51,209,1463
2022-08-27,55',A4,LC35,545,255
2022-08-27,45',A4,LC51,972,915
2022-08-27,55',A4,LC51,510,947
2022-08-27,55',A4,LC41,973,213
2022-08-27,55',A4,LC45,793,449
2022-08-27,45',A4,LC31,260,272
2022-08-27,45',A4,LC31,1482,354
2022-08-27,45',A4,LC35,241,607
2022-08-27,35',A4,LC45,126,505
2022-08-27,75',A3,LC51,946,1211
2022-08-27,35',A3,LC41,795,1519
2022-08-27,45',A4,LC45,234,967
2022-08-27,45',A4,LC31,1286,1352
2022-08-27,45',A2,LC41,558,699
2022-08-27,55',A3,LC41,771,1079
2022-08-27,45',A3,LC55,1791,24
2022-08-27,35',A2,LC41,881,1447
2022-08-27,35',A3,LC45,199,1077
2022-08-27,45',A3,LC41,1566,615
2022-08-27,55',A1,LC45,70,1063
2022-08-27,45',A2,LC31,1260,312
2022-08-27,55',A2,LC35,4,1097
2022-08-27,75',A1,LC51,523,885
2022-08-27,55',A4,LC55,102,526
2022-08-27,45',A3,LC41,1925,1113
2022-08-27,55',A3,LC45,22,1414
2022-08-27,45',A1,LC35,21,1261
2022-08-27,55',A2,LC51,165,255
2022-08-27,55',A4,LC35,623,934
2022-08-27,45',A3,LC55,198,1556
2022-08-27,45',A4,LC55,13,822
2022-08-27,55',A4,LC35,819,997
2022-08-27,55',A4,LC35,423,1513
2022-08-27,55',A4,LC35,753,1334
2022-08-27,35',A3,LC51,720,955
2022-08-27,55',A2,LC41,763,1214
2022-08-27,45',A4,LC41,65,1370
2022-08-27,45',A4,LC51,728,1575
2022-08-27,45',A3,LC45,190,102
2022-08-27,55',A4,LC51,963,1431
2022-08-27,45',A3,LC55,386,1339
2022-08-27,55',A1,LC55,593,386
2022-08-27,45',A3,LC45,621,106
2022-08-27,45',A2,LC55,258,1659
2022-08-27,75',A2,LC45,327,182
2022-08-27,35',A4,LC45,974,423
2022-08-27,55',A2,LC41,707,763
2022-08-27,45',A3,LC31,1871,237
2022-08-27,45',A3,LC35,364,680
2022-08-27,55',A2,LC51,815,14
2022-08-27,35',A2,LC41,879,1398
2022-08-27,45',A2,LC55,963,839
2022-08-27,45',A4,LC45,650,301
2022-08-27,35',A4,LC31,375,179
2022-08-27,35',A4,LC45,428,1542
2022-08-27,55',A1,LC45,845,531
2022-08-27,35',A1,LC41,1335,94
2022-08-27,45',A2,LC41,1771,1614
2022-08-27,35',A4,LC45,451,844
2022-08-27,35',A4,LC31,1650,315
2022-08-27,45',A2,LC45,696,1585
2022-08-27,45',A4,LC45,727,1175
2022-08-27,35',A2,LC51,1494,921
2022-08-27,55',A4,LC41,1323,430
2022-08-27,35',A2,LC51,612,1444
2022-08-27,75',A3,LC35,408,997
2022-08-27,35',A2,LC51,1042,721
2022-08-27,45',A4,LC31,457,1096
2022-08-27,55',A2,LC31,249,870
2022-08-27,35',A2,LC45,538,1071
2022-08-27,45',A2,LC55,374,136
2022-08-27,35',A3,LC51,606,1348
2022-08-27,45',A2,LC41,1814,1024
2022-08-27,45',A4,LC51,1878,861
2022-08-27,75',A2,LC51,1890,548
2022-08-27,45',A1,LC55,705,918
2022-08-27,35',A1,LC45,19,1048
2022-08-27,55',A4,LC45,76,535
2022-08-27,55',A1,LC55,1132,1220
2022-08-27,45',A2,LC45,121,1287
2022-08-27,55',A4,LC51,83,1084
2022-08-27,55',A3,LC45,994,23
2022-08-27,55',A4,LC35,99,200
2022-08-27,75',A4,LC51,1973,367
2022-08-27,75',A1,LC45,956,19
2022-08-27,55',A2,LC45,654,866
2022-08-27,35',A4,LC45,102,99
2022-08-27,55',A2,LC51,211,612
2022-08-27,35',A4,LC31,958,1503
2022-08-27,45',A2,LC51,329,1149
2022-08-27,75',A1,LC55,581,947
2022-08-27,45',A4,LC51,1451,501
2022-08-27,45',A4,LC41,1254,397
2022-08-27,55',A2,LC45,459,634
2022-08-27,45',A4,LC45,471,1213
2022-08-27,45',A4,LC45,1270,997
2022-08-27,55',A4,LC45,5,1154
2022-08-27,75',A2,LC51,212,1381
2022-08-27,35',A2,LC35,774,1433
2022-08-27,45',A4,LC45,461,795
2022-08-27,75',A2,LC45,463,460
2022-08-27,45',A2,LC45,853,689
2022-08-27,45',A4,LC51,1516,561
2022-08-27,35',A4,LC45,804,1163
2022-08-27,55',A4,LC55,777,348
2022-08-27,45',A2,LC55,505,1070
2022-08-27,55',A4,LC45,434,68
2022-08-27,55',A2,LC51,1456,1500
2022-08-27,35',A4,LC45,216,1
2022-08-27,45',A4,LC51,860,1121
2022-08-27,35',A1,LC51,794,231
2022-08-27,45',A4,LC45,169,1061
2022-08-27,55',A1,LC55,409,782
2022-08-27,45',A3,LC41,812,1127
2022-08-27,45',A3,LC41,1651,1352
2022-08-27,55',A2,LC41,1133,456
2022-08-27,75',A4,LC45,780,812
2022-08-27,55',A2,LC41,184,1170
2022-08-27,35',A2,LC51,1749,957
2022-08-27,45',A4,LC45,551,1372
2022-08-27,55',A4,LC41,1806,623
2022-08-27,55',A4,LC45,284,548
2022-08-27,35',A2,LC45,1083,1206
2022-08-27,55',A3,LC45,142,1511
2022-08-27,35',A2,LC45,47,1186
2022-08-27,45',A3,LC51,1663,996
2022-08-27,35',A3,LC35,727,572
2022-08-27,55',A2,LC45,1078,1271
2022-08-27,45',A2,LC41,113,586
2022-08-27,55',A3,LC55,281,366
2022-08-27,55',A2,LC51,81,1645
2022-08-27,55',A4,LC31,1815,1507
2022-08-27,75',A3,LC45,1413,475
2022-08-27,45',A3,LC41,579,228
2022-08-27,35',A2,LC31,1614,1373
2022-08-27,45',A4,LC45,743,372
2022-08-27,45',A2,LC55,42,689
2022-08-27,55',A4,LC51,1311,1507
2022-08-27,45',A4,LC31,973,1146
2022-08-27,35',A1,LC45,305,802
2022-08-27,45',A2,LC45,707,565
2022-08-27,55',A4,LC31,933,1255
2022-08-27,35',A3,LC31,970,1345
2022-08-27,55',A4,LC35,256,141
2022-08-27,35',A2,LC45,167,122
2022-08-27,55',A2,LC45,182,842
2022-08-27,35',A4,LC51,1563,657
2022-08-27,45',A4,LC55,341,562
2022-08-27,55',A3,LC45,251,459
2022-08-27,55',A4,LC45,430,1000
2022-08-27,35',A3,LC51,1810,1099
2022-08-27,45',A4,LC31,985,383
2022-08-27,45',A3,LC51,1099,178
2022-08-27,45',A2,LC45,233,1640
2022-08-27,45',A2,LC45,193,1386
2022-08-27,45',A2,LC31,175,1457
2022-08-27,45',A1,LC35,98,1664
2022-08-27,75',A3,LC51,651,98
2022-08-27,75',A3,LC41,108,547
2022-08-27,45',A4,LC31,451,1480
2022-08-27,45',A4,LC51,596,1088
2022-08-27,45',A2,LC45,92,1485
2022-08-27,35',A4,LC55,258,1435
2022-08-27,45',A4,LC51,752,1381
2022-08-27,45',A4,LC41,1913,762
2022-08-27,45',A2,LC51,83,1463
2022-08-27,45',A3,LC51,1622,583
2022-08-27,45',A4,LC51,576,297
2022-08-27,45',A4,LC45,306,1341
2022-08-27,45',A4,LC51,1922,12
2022-08-27,55',A2,LC45,27,104
2022-08-27,35',A1,LC31,1022,899
2022-08-27,45',A4,LC45,438,1102
2022-08-27,55',A4,LC55,92,896
2022-08-27,35',A2,LC51,1750,726
2022-08-27,35',A1,LC51,1902,867
2022-08-27,45',A2,LC41,577,1484
2022-08-27,35',A4,LC35,1140,71
2022-08-27,35',A2,LC51,1069,644
2022-08-27,45',A2,LC45,1127,613
2022-08-27,55',A2,LC41,728,792
2022-08-27,75',A4,LC45,454,1179
2022-08-27,35',A2,LC41,1128,145
2022-08-27,35',A2,LC41,1703,376
2022-08-27,45',A3,LC51,1089,505
2022-08-27,35',A4,LC31,1273,1520
2022-08-27,55',A4,LC31,1467,1325
2022-08-27,35',A2,LC41,585,864
2022-08-27,55',A4,LC31,745,99
2022-08-27,45',A2,LC51,574,797
2022-08-27,45',A2,LC51,1103,47
2022-08-27,55',A2,LC31,919,855
2022-08-27,35',A3,LC51,1091,732
2022-08-27,45',A1,LC41,770,27
2022-08-27,45',A3,LC51,1064,933
2022-08-27,35',A3,LC45,159,157
2022-08-27,55',A4,LC45,53,1419
2022-08-27,45',A4,LC45,505,551
2022-08-27,55',A4,LC51,1711,1373
2022-08-27,55',A3,LC45,56,589
2022-08-27,75',A4,LC35,102,713
2022-08-27,45',A4,LC45,257,834
2022-08-27,35',A4,LC31,911,1324
2022-08-27,75',A3,LC45,286,259
2022-08-27,35',A4,LC41,73,132
2022-08-27,45',A3,LC55,239,786
2022-08-27,55',A4,LC41,1529,451
2022-08-27,45',A4,LC51,1808,656
2022-08-27,35',A1,LC41,778,1321
2022-08-27,45',A3,LC51,1,782
2022-08-27,75',A4,LC45,64,883
2022-08-27,75',A3,LC41,1225,126
2022-08-27,75',A3,LC35,222,278
2022-08-27,55',A3,LC45,1324,1483
2022-08-27,45',A2,LC31,316,383
2022-08-27,35',A1,LC51,459,1347
2022-08-27,45',A2,LC31,1391,1210
2022-08-27,35',A2,LC31,622,469
2022-08-27,35',A3,LC55,754,402
2022-08-27,45',A2,LC45,1154,311
2022-08-27,45',A4,LC45,572,1317
2022-08-27,45',A4,LC51,1838,341
2022-08-27,55',A2,LC31,1768,616
2022-08-27,35',A2,LC51,854,896
2022-08-27,75',A2,LC31,1395,1381
2022-08-27,35',A4,LC51,170,930
2022-08-27,75',A4,LC35,338,1370
2022-08-27,45',A4,LC35,351,475
2022-08-27,45',A4,LC45,4,868
2022-08-27,45',A4,LC55,258,192
2022-08-27,35',A2,LC41,41,855
2022-08-27,35',A3,LC35,661,1029
2022-08-27,45',A4,LC41,215,121
2022-08-27,35',A1,LC41,67,1453
2022-08-27,55',A4,LC55,555,1481
2022-08-27,45',A4,LC31,1938,1403
2022-08-27,75',A4,LC45,1146,1281
2022-08-27,45',A2,LC45,467,280
2022-08-27,45',A4,LC45,572,1202
2022-08-27,45',A4,LC35,165,1308
2022-08-27,45',A3,LC35,502,1093
2022-08-27,35',A4,LC45,79,606
2022-08-27,45',A4,LC35,103,1047
2022-08-27,45',A4,LC35,600,850
2022-08-27,75',A4,LC31,357,193
2022-08-27,35',A2,LC41,1614,1659
2022-08-27,55',A4,LC35,379,715
2022-08-27,45',A1,LC55,88,1386
2022-08-27,55',A3,LC51,1661,1181
2022-08-27,55',A2,LC41,617,1523
2022-08-27,55',A1,LC45,503,1592
2022-08-27,45',A4,LC41,1182,1083
2022-08-27,55',A4,LC55,387,1463
2022-08-27,45',A4,LC45,261,1276
2022-08-27,45',A3,LC45,7,1020
2022-08-27,45',A3,LC45,429,1599
2022-08-27,75',A2,LC45,460,73
2022-08-27,55',A1,LC31,1108,760
2022-08-27,35',A3,LC51,860,426
2022-08-27,45',A2,LC45,170,301
2022-08-27,55',A4,LC31,383,1188
2022-08-27,55',A3,LC51,762,867
2022-08-27,45',A2,LC41,1043,219
2022-08-27,75',A4,LC45,899,1311
2022-08-27,35',A4,LC41,1401,1468
2022-08-27,55',A3,LC51,735,1665
2022-08-27,35',A3,LC41,165,673
2022-08-27,45',A4,LC31,458,504
2022-08-27,45',A4,LC51,1419,244
2022-08-27,45',A3,LC35,39,757
2022-08-27,55',A3,LC41,744,934
2022-08-27,75',A4,LC51,1382,839
2022-08-27,75',A4,LC51,1104,1216
2022-08-27,45',A3,LC45,763,719
2022-08-27,45',A4,LC51,1019,1236
2022-08-27,55',A2,LC41,1535,549
2022-08-27,75',A2,LC45,526,259
2022-08-27,45',A1,LC51,1451,609
2022-08-27,75',A2,LC51,25,1227
2022-08-27,35',A4,LC51,41,1270
2022-08-27,35',A3,LC35,1344,1141
2022-08-27,45',A4,LC45,140,951
2022-08-27,45',A2,LC45,528,998
2022-08-27,35',A4,LC51,539,1066
2022-08-27,45',A2,LC45,247,292
2022-08-27,35',A2,LC31,1386,1323
2022-08-27,45',A1,LC35,61,960
2022-08-27,45',A4,LC45,52,1606
2022-08-27,55',A3,LC45,311,184
2022-08-27,45',A4,LC31,1008,1405
2022-08-27,45',A3,LC41,1002,775
2022-08-27,55',A2,LC51,1532,70
2022-08-27,75',A3,LC55,1179,564
2022-08-27,45',A1,LC51,29,1505
2022-08-27,75',A4,LC31,1212,1500
2022-08-27,75',A3,LC35,585,401
2022-08-27,75',A4,LC45,792,1501
2022-08-27,35',A4,LC31,1213,1499
2022-08-27,55',A2,LC31,609,602
2022-08-27,55',A4,LC45,703,1497
2022-08-27,45',A4,LC45,940,1498
2022-08-27,35',A3,LC41,910,401
2022-08-27,55',A2,LC31,607,600
2022-08-27,55',A4,LC55,968,1499
2022-08-27,55',A4,LC45,373,1501
2022-08-27,45',A2,LC45,21,602
2022-08-27,45',A4,LC45,722,1500
2022-08-27,45',A4,LC31,1216,1501
2022-08-27,75',A1,LC45,133,1104
2022-08-27,55',A3,LC35,361,397
2022-08-27,35',A2,LC31,605,603
2022-08-27,45',A2,LC41,606,601
2022-08-27,55',A2,LC45,534,601
2022-08-27,55',A4,LC41,1214,1500
2022-08-27,35',A3,LC41,906,402
2022-08-27,55',A4,LC51,1233,1499
2022-08-27,45',A4,LC31,1215,1498
2022-08-27,35',A3,LC45,721,401
2022-08-27,75',A2,LC51,617,600
2022-08-27,55',A4,LC31,1214,1499
2022-08-27,45',A1,LC55,258,1096
2022-08-27,55',A2,LC31,605,599
2022-08-27,55',A4,LC51,1241,1501
2022-08-27,45',A2,LC41,605,601
2022-08-27,45',A1,LC45,222,1100
2022-08-27,45',A2,LC31,608,599
2022-08-27,55',A3,LC41,908,398
2022-08-27,55',A3,LC45,715,398
2022-08-27,45',A3,LC31,907,402
2022-08-27,45',A4,LC55,992,1500
2022-08-27,55',A3,LC45,82,405
2022-08-27,45',A2,LC55,365,603
2022-08-27,45',A4,LC41,1210,1501
2022-08-27,35',A4,LC31,1209,1500
2022-08-27,45',A4,LC35,958,1498
2022-08-27,35',A2,LC35,220,598
2022-08-27,45',A1,LC41,301,1101
2022-08-27,35',A4,LC41,1214,1500
2022-08-27,45',A2,LC51,616,599
2022-08-27,75',A4,LC31,1210,1497
2022-08-27,35',A4,LC41,1215,1499
2022-08-27,35',A4,LC55,673,1499
2022-08-27,45',A2,LC45,529,599
2022-08-27,55',A2,LC51,616,602
2022-08-27,75',A3,LC41,904,398
2022-08-27,75',A2,LC41,608,601
2022-08-27,55',A4,LC35,711,1501
2022-08-27,35',A2,LC51,620,597
2022-08-27,55',A1,LC45,214,1099
2022-08-27,35',A4,LC45,626,1501
2022-08-27,45',A3,LC35,576,401
2022-08-27,75',A4,LC41,1211,1499
2022-08-27,75',A2,LC35,359,600
2022-08-27,55',A3,LC41,905,400
2022-08-27,75',A1,LC41,300,1099
2022-08-27,35',A1,LC45,9,1099
2022-08-27,45',A2,LC45,334,598
2022-08-27,35',A3,LC45,279,397
2022-08-27,45',A4,LC45,137,1499
