Created Date,Fault Name,Fault Type,Is Fault?,Part Name,Tootlip Text,Vehicle ID
2020-03-18,Crack,Form,1,Exhaust,1,WBAEN334X3P228832
2020-04-19,Crack,Form,1,Front Wheel,1,JN1AZ4EH7FM308545
2020-03-13,Crack,Form,1,Rear Lower Body Part,1,5UXFB93592L382755
2020-04-07,Crack,Form,1,Side Front Body,1,1G4GJ5G32CF770299
2020-04-26,Crack,Form,1,Spoiler,1,WBA6B8C5XFD917441
2020-03-15,Apeture Size,Form,1,Large Body Part,1,1G6DN57S950587557
2020-03-20,Apeture Size,Form,1,Large Body Part,1,2T1BU4EE2BC922027
2020-03-11,Apeture Size,Form,1,Light 1,1,WBAYA8C50ED296060
2020-03-26,Apeture Size,Form,1,Light 1,1,1C4AJWAG9FL568691
2020-03-24,Apeture Size,Form,1,Light 2,1,WBAPH5C50BF361186
2020-04-16,Apeture Size,Form,1,Rear Bumper,1,5FRYD4H48FB562324
2020-04-22,Apeture Size,Form,1,Rear Lower Body Part,1,WAU3VAFR5CA234253
2020-04-02,Apeture Size,Form,1,Rear Upper Body Part,1,WAUMF98P66A273949
2020-03-26,Apeture Size,Form,1,Rear Wheels,1,JHMZE2H55AS495322
2020-04-05,Apeture Size,Form,1,Rear Window,1,WAUAFAFH4DN906535
2020-03-20,Apeture Size,Form,1,Side Grill,1,WAU3FAFR5CA741327
2020-04-08,Apeture Size,Form,1,Side Grill,1,SCBBP9ZA0DC239060
2020-04-15,Apeture Size,Form,1,Side Grill,1,19UUA9E5XEA355963
2020-04-22,Apeture Size,Form,1,Skirt,1,WBANE73516C299316
2020-04-24,Apeture Size,Form,1,Windows,1,JTHBW1GG0F2029171
2020-03-08,Overall Dimensions,Form,1,Bonite,1,2C3CCAKG4FH000824
2020-04-17,Overall Dimensions,Form,1,Bonite,1,SALFR2BN0CH570647
2020-03-27,Overall Dimensions,Form,1,Light 1,1,KMHTC6AD9CU334240
2020-03-22,Overall Dimensions,Form,1,Rear Bumper,1,1GD12ZCG3CF428797
2020-04-28,Overall Dimensions,Form,1,Rear Bumper,1,4USBU33528L566848
2020-03-01,Overall Dimensions,Form,1,Rear Light,1,1G6EL12Y91B003364
2020-03-05,Overall Dimensions,Form,1,Rear Upper Body Part,1,1G6DG1E37E0476102
2020-04-21,Overall Dimensions,Form,1,Rear Window,1,3MZBM1K73EM564160
2020-04-01,Overall Dimensions,Form,1,Side Front Body,1,WBA3B3C52EJ734475
2020-03-09,Overall Dimensions,Form,1,Skirt,1,WA1CFAFP8DA387400
2020-03-30,Overall Dimensions,Form,1,Skirt,1,5J8TB18598A573998
2020-04-07,Overall Dimensions,Form,1,Skirt,1,2G4GT5GV4C9965535
2020-04-03,Overall Dimensions,Form,1,Spoiler,1,1GYS4AKJ6FR100045
2020-04-28,Contraction,Form,1,Bonite,1,WBAYM1C55ED035859
2020-03-28,Contraction,Form,1,Door,1,WDDHF0EB2EB186055
2020-03-03,Contraction,Form,1,Side Front Body,1,3GYVKMEF4AG210449
2020-04-29,Contraction,Form,1,Side Grill,1,3D4PH6FG5BT772677
2020-04-24,Contraction,Form,1,Windscreen,1,JH4DC53092C418588
2020-04-23,Contraction,Form,1,Door Handle,1,3C3CFFHH3FT440514
2020-03-13,Radius,Form,1,Door,1,WAUJC68E14A227192
2020-04-05,Radius,Form,1,Front Wheel,1,2G4WB55K941415478
2020-04-07,Radius,Form,1,Large Body Part,1,3D73Y3CL7BG719828
2020-04-22,Radius,Form,1,Light 1,1,1FTSE3EL2AD330468
2020-03-12,Radius,Form,1,Rear Light,1,1FTEX1CM3BF215097
2020-03-19,Radius,Form,1,Rear Light,1,WAUDH78E18A442016
2020-04-16,Radius,Form,1,Rear Lower Body Part,1,NM0KS9BN5CT864641
2020-04-22,Radius,Form,1,Rear Lower Body Part,1,JM1NC2LF0E0042040
2020-03-01,Radius,Form,1,Rear Upper Body Part,1,5TDBK3EH5DS097704
2020-03-15,Radius,Form,1,Rear Upper Body Part,1,1G6DJ8EV4A0105226
2020-04-17,Radius,Form,1,Side Front Body,1,WAUEH98E67A441975
2020-04-23,Radius,Form,1,Side Grill,1,JN1BJ0HR1DM346486
2020-04-18,Radius,Form,1,Skirt,1,1G6DL8E35C0644983
2020-04-03,Radius,Form,1,Wing Mirror,1,1GYS4JEF2BR071418
2020-03-21,Crack,Form,1,Door,1,WBAFU9C54CD238230
2020-04-24,Crack,Form,1,Door,1,3N1AB7AP2FY126431
2020-04-18,Crack,Form,1,Exhaust,1,1G6DW677850660772
2020-03-18,Crack,Form,1,Fuel Cap Cover,1,1C6RD7MT9CS648316
2020-03-29,Crack,Form,1,Large Body Part,1,WA1YD64B53N322690
2020-04-26,Crack,Form,1,Large Body Part,1,WAUGFAFC4DN625754
2020-03-19,Crack,Form,1,Light 1,1,WAUTFAFH6CN742664
2020-03-27,Crack,Form,1,Rear Bumper,1,1ZVBP8AM5D5567444
2020-03-09,Crack,Form,1,Rear Light,1,1FTEX1CM8BK380747
2020-04-19,Crack,Form,1,Rear Light,1,WBADT634X2C452160
2020-04-12,Crack,Form,1,Rear Lower Body Part,1,1G6DV1EP6E0688210
2020-04-04,Crack,Form,1,Rear Upper Body Part,1,WAUKH94FX6N855379
2020-04-21,Crack,Form,1,Rear Upper Body Part,1,1ZVBP8AN7A5719910
2020-04-09,Crack,Form,1,Rear Window,1,JH4CL95857C865917
2020-03-15,Crack,Form,1,Spoiler,1,2C3CDXGJ4FH708155
2020-04-08,Crack,Form,1,Door Handle,1,JN8CS1MW8EM646483
2020-04-25,Apeture Size,Form,1,Bonite,1,1GYFK66817R813559
2020-04-08,Apeture Size,Form,1,Door,1,1FTEX1E89AF020703
2020-03-25,Apeture Size,Form,1,Front Wheel,1,19UUA9E51EA037603
2020-04-21,Apeture Size,Form,1,Front Wheel,1,WAUVC58E72A271156
2020-04-23,Apeture Size,Form,1,Fuel Cap Cover,1,1G6EL12Y61B396904
2020-03-12,Apeture Size,Form,1,Large Body Part,1,3N1CN7AP5DL125123
2020-04-06,Apeture Size,Form,1,Light 1,1,WA1YL64B74N145189
2020-04-11,Apeture Size,Form,1,Light 1,1,2HNYD18275H013702
2020-04-25,Apeture Size,Form,1,Light 2,1,WP1AA2A22BL427304
2020-03-11,Apeture Size,Form,1,Rear Bumper,1,WBAYA8C5XDC771072
2020-04-11,Apeture Size,Form,1,Rear Window,1,JTEBU4BF7BK544682
2020-04-11,Apeture Size,Form,1,Rear Window,1,1GKUCEEFXAR975271
2020-04-08,Apeture Size,Form,1,Side Grill,1,5UXZV4C52D0697361
2020-03-19,Apeture Size,Form,1,Skirt,1,TRUTC28N521996348
2020-03-30,Apeture Size,Form,1,Windows,1,WAUKF78E38A763908
2020-04-03,Apeture Size,Form,1,Windows,1,WBSBL93402J680894
2020-04-29,Apeture Size,Form,1,Windscreen,1,2G61S5S35F9520683
2020-03-27,Apeture Size,Form,1,Wing Mirror,1,WAUVT58E15A579430
2020-03-30,Apeture Size,Form,1,Wing Mirror,1,1C3BCBEB4DN618005
2020-04-08,Apeture Size,Form,1,Door Handle,1,WBAUN1C54AV474793
2020-03-17,Overall Dimensions,Form,1,Bonite,1,1HGCP2E33AA001048
2020-03-30,Overall Dimensions,Form,1,Door,1,4USFE83597L451836
2020-03-09,Overall Dimensions,Form,1,Exhaust,1,1FTEW1E87AK822595
2020-03-25,Overall Dimensions,Form,1,Front Wheel,1,WAUUL98E08A135480
2020-04-26,Overall Dimensions,Form,1,Fuel Cap Cover,1,JHMZF1C65FS875114
2020-04-09,Overall Dimensions,Form,1,Large Body Part,1,3N1CN7AP6EL138416
2020-03-03,Overall Dimensions,Form,1,Light 2,1,5XYZT3LB0FG927189
2020-03-28,Overall Dimensions,Form,1,Rear Bumper,1,JTHKD5BH0B2177019
2020-04-05,Overall Dimensions,Form,1,Rear Light,1,1FTWF3C59AE491784
2020-04-07,Overall Dimensions,Form,1,Rear Wheels,1,3C63DRML1CG368463
2020-04-12,Overall Dimensions,Form,1,Rear Window,1,JTMHY7AJ8E4130426
2020-04-29,Overall Dimensions,Form,1,Side Grill,1,WAUGL98E96A268183
2020-03-27,Overall Dimensions,Form,1,Skirt,1,TRUTX28N521962611
2020-04-22,Overall Dimensions,Form,1,Skirt,1,1HGCR2E38DA407180
2020-04-16,Overall Dimensions,Form,1,Windows,1,1D4PT5GK3AW351707
2020-03-21,Overall Dimensions,Form,1,Windscreen,1,1GYFK23259R712746
2020-04-17,Overall Dimensions,Form,1,Wing Mirror,1,WA1EY94L09D332835
2020-03-07,Contraction,Form,1,Door,1,KMHGH4JH2DU199369
2020-03-21,Contraction,Form,1,Door,1,1G4HR54K75U105759
2020-04-17,Contraction,Form,1,Front Wheel,1,WAUHF78P08A565508
2020-03-25,Contraction,Form,1,Large Body Part,1,1C4AJWAG3FL096102
2020-03-20,Contraction,Form,1,Light 2,1,3D73Y3HL6BG231348
2020-03-03,Contraction,Form,1,Rear Lower Body Part,1,3GTU1YEJ6DG069484
2020-03-17,Contraction,Form,1,Rear Lower Body Part,1,2G61M5S31E9591081
2020-03-21,Contraction,Form,1,Rear Wheels,1,WAUFFAFL8FA497086
2020-04-12,Contraction,Form,1,Rear Wheels,1,WAUSF98K99A027574
2020-03-24,Contraction,Form,1,Side Front Body,1,WBANW53598C281487
2020-04-21,Contraction,Form,1,Skirt,1,3D7TT2CT3AG913294
2020-03-29,Contraction,Form,1,Spoiler,1,1GYS3AEF0CR095902
2020-03-30,Contraction,Form,1,Windows,1,SCBFU7ZA5FC976367
2020-03-12,Contraction,Form,1,Door Handle,1,3MZBM1L72EM607546
2020-04-05,Contraction,Form,1,Door Handle,1,1FMJK1G59AE003174
2020-04-20,Contraction,Form,1,Door Handle,1,NM0KS9BN7BT862971
2020-03-27,Radius,Form,1,Bonite,1,3C3CFFBR4DT906448
2020-04-19,Radius,Form,1,Bonite,1,WAULD64B42N816311
2020-03-26,Radius,Form,1,Exhaust,1,3VWF17AT7FM689689
2020-04-08,Radius,Form,1,Front Wheel,1,KNADH4A31A6797445
2020-03-08,Radius,Form,1,Large Body Part,1,WBAWB735X8P603980
2020-04-02,Radius,Form,1,Large Body Part,1,3LN6L2G95FR241428
2020-04-25,Radius,Form,1,Rear Bumper,1,WBA3R1C50EF951686
2020-03-09,Radius,Form,1,Rear Upper Body Part,1,1G6DL67A290771781
2020-03-17,Radius,Form,1,Rear Upper Body Part,1,2T1BURHE7EC797250
2020-04-01,Radius,Form,1,Rear Wheels,1,2G4GX5GV3B9180037
2020-04-11,Radius,Form,1,Rear Wheels,1,19UUA65556A418113
2020-04-25,Radius,Form,1,Rear Wheels,1,19XFB2E51CE537668
2020-03-24,Radius,Form,1,Side Front Body,1,WP0CA2A81CS416464
2020-03-26,Radius,Form,1,Side Grill,1,JH4KB166X7C380072
2020-03-31,Radius,Form,1,Skirt,1,JTDKDTB39D1959709
2020-04-26,Radius,Form,1,Skirt,1,2G4WE537151481661
2020-03-24,Radius,Form,1,Spoiler,1,WA1CGBFEXED211417
2020-03-25,Radius,Form,1,Wing Mirror,1,1D4RD4GG9BC413805
2020-03-30,Radius,Form,1,Wing Mirror,1,1N6BF0KL8FN319802
2020-03-09,Crack,Form,1,Bonite,1,WVWAN7AN2EE661595
2020-03-17,Crack,Form,1,Bonite,1,1FAHP3GN8AW714349
2020-03-11,Crack,Form,1,Door,1,SALFP2BG2FH772496
2020-04-19,Crack,Form,1,Exhaust,1,WBANU5C52AB010515
2020-04-26,Crack,Form,1,Exhaust,1,WAUJC58E34A045052
2020-04-12,Crack,Form,1,Front Wheel,1,WA1WMAFE4BD209660
2020-04-14,Crack,Form,1,Front Wheel,1,1FTEX1CM0BF000163
2020-04-27,Crack,Form,1,Fuel Cap Cover,1,3LNHL2GC4AR778448
2020-03-03,Crack,Form,1,Light 2,1,3VWJX7AJ7AM986901
2020-03-10,Crack,Form,1,Rear Bumper,1,5N1AN0NW3EN226347
2020-04-16,Crack,Form,1,Rear Light,1,1N4AL2EP3DC393399
2020-04-24,Crack,Form,1,Rear Light,1,5N1AA0NC3CN985580
2020-03-03,Crack,Form,1,Rear Lower Body Part,1,5XXGM4A74EG775977
2020-04-19,Crack,Form,1,Rear Lower Body Part,1,4T3BK3BB1FU328633
2020-03-31,Crack,Form,1,Side Front Body,1,1FTEW1C86FF317800
2020-04-28,Crack,Form,1,Side Front Body,1,WAUJC58E92A005183
2020-03-12,Crack,Form,1,Skirt,1,3D7JV1EP5AG316725
2020-03-17,Crack,Form,1,Skirt,1,1G4PT5SV8E4959041
2020-03-02,Crack,Form,1,Spoiler,1,WP0AB2A85FK271051
2020-04-07,Crack,Form,1,Windows,1,1G6DC8EG7A0458006
2020-03-05,Crack,Form,1,Windscreen,1,WAUNF98P08A498178
2020-03-10,Crack,Form,1,Wing Mirror,1,WBASP4C56AC634834
2020-04-05,Crack,Form,1,Wing Mirror,1,3C6TD5MT6CG630373
2020-04-14,Crack,Form,1,Wing Mirror,1,JN8AZ1MUXEW660763
2020-03-08,Apeture Size,Form,1,Bonite,1,1G6AJ1R33F0047085
2020-03-23,Apeture Size,Form,1,Bonite,1,3GYFNGEY9BS702410
2020-03-24,Apeture Size,Form,1,Door,1,WBABD33445J750500
2020-04-25,Apeture Size,Form,1,Door,1,SCBGT3ZA7EC634384
2020-03-20,Apeture Size,Form,1,Exhaust,1,SAJWA0FB9BL156797
2020-04-27,Apeture Size,Form,1,Front Wheel,1,KMHGH4JH9FU575973
2020-04-16,Apeture Size,Form,1,Fuel Cap Cover,1,1C6RD6NT7CS036849
2020-03-27,Apeture Size,Form,1,Large Body Part,1,1C3ADEBZ0DV228045
2020-04-29,Apeture Size,Form,1,Rear Bumper,1,WA1LMAFE8CD084473
2020-03-28,Apeture Size,Form,1,Rear Light,1,1G6AT5S37F0006437
2020-03-29,Apeture Size,Form,1,Rear Light,1,1D7RE3GK0BS153458
2020-04-14,Apeture Size,Form,1,Rear Lower Body Part,1,5TDBW5G12AS633617
2020-04-29,Apeture Size,Form,1,Rear Upper Body Part,1,1GYS3KEF8ER987162
2020-03-14,Apeture Size,Form,1,Rear Window,1,WVGAV3AX8DW580566
2020-04-09,Apeture Size,Form,1,Rear Window,1,1D7RV1CT5AS486921
2020-04-12,Apeture Size,Form,1,Side Front Body,1,WA1DMAFP0FA616505
2020-04-13,Apeture Size,Form,1,Side Grill,1,3LN6L2LU3DR453932
2020-03-12,Apeture Size,Form,1,Spoiler,1,WAULK98KX9N120161
2020-03-29,Apeture Size,Form,1,Spoiler,1,WAUAFAFL1AA851629
2020-03-24,Apeture Size,Form,1,Windows,1,JN1AZ4EH4FM825611
2020-04-12,Apeture Size,Form,1,Windows,1,WBAVC73557A636055
2020-03-25,Apeture Size,Form,1,Windscreen,1,2HNYD18983H439179
2020-03-05,Apeture Size,Form,1,Wing Mirror,1,5UXFG2C54DL330204
2020-04-18,Apeture Size,Form,1,Wing Mirror,1,WAU2MAFC7EN149792
2020-03-26,Apeture Size,Form,1,Door Handle,1,WAUFGBFC1EN292770
2020-04-05,Apeture Size,Form,1,Door Handle,1,JTHFE2C27D2702281
2020-03-24,Overall Dimensions,Form,1,Bonite,1,NM0KS7DN8AT855947
2020-03-26,Overall Dimensions,Form,1,Front Wheel,1,1G6AB5R30E0293112
2020-03-30,Overall Dimensions,Form,1,Fuel Cap Cover,1,JN8AS1MU3BM900814
2020-03-04,Overall Dimensions,Form,1,Light 1,1,WA1LMAFE2BD141605
2020-03-06,Overall Dimensions,Form,1,Light 1,1,5NPDH4AE4CH602547
2020-03-25,Overall Dimensions,Form,1,Rear Light,1,1ZVBP8AMXC5616250
2020-03-16,Overall Dimensions,Form,1,Rear Lower Body Part,1,WAULFAFH8CN571318
2020-04-02,Overall Dimensions,Form,1,Rear Wheels,1,SAJWA4DB9DL888666
2020-04-22,Overall Dimensions,Form,1,Rear Wheels,1,WAUBVAFB7BN812892
2020-04-06,Overall Dimensions,Form,1,Side Front Body,1,WAUHFAFL2FN071413
2020-04-13,Overall Dimensions,Form,1,Side Grill,1,1G6DV1EPXD0524540
2020-03-13,Overall Dimensions,Form,1,Skirt,1,1VWAH7A35DC264718
2020-04-04,Overall Dimensions,Form,1,Spoiler,1,2C3CCAST8CH237051
2020-03-02,Overall Dimensions,Form,1,Windows,1,JN1AZ4FH3FM325017
2020-04-17,Overall Dimensions,Form,1,Windows,1,WAUVT68E45A594266
2020-03-27,Overall Dimensions,Form,1,Wing Mirror,1,2T1BURHE5EC826499
2020-04-07,Overall Dimensions,Form,1,Wing Mirror,1,JTDKDTB32F1269609
2020-03-03,Overall Dimensions,Form,1,Door Handle,1,1GTN1TEX3CZ053222
2020-03-23,Overall Dimensions,Form,1,Door Handle,1,5GAKRBED0BJ423598
2020-04-23,Overall Dimensions,Form,1,Door Handle,1,JN1AJ0HP4BM390117
2020-03-02,Contraction,Form,1,Bonite,1,1N6AA0CCXCN208415
2020-04-16,Contraction,Form,1,Bonite,1,WBA4B1C51FD965764
2020-03-30,Contraction,Form,1,Door,1,WBAYM1C55FD132125
2020-04-05,Contraction,Form,1,Exhaust,1,5UXZV4C54BL575581
2020-04-07,Contraction,Form,1,Fuel Cap Cover,1,WBA3V7C53EP536368
2020-04-17,Contraction,Form,1,Light 1,1,WBAEW53442P343563
2020-03-05,Contraction,Form,1,Rear Bumper,1,19UUA9F21EA478362
2020-04-18,Contraction,Form,1,Rear Lower Body Part,1,JA32X2HU3BU959622
2020-03-27,Contraction,Form,1,Rear Upper Body Part,1,WBADT33421G152229
2020-03-05,Contraction,Form,1,Rear Wheels,1,2HNYD28887H160804
2020-04-17,Contraction,Form,1,Rear Wheels,1,WBA3D3C50EF941542
2020-03-05,Contraction,Form,1,Side Front Body,1,1FBNE3BL8CD765701
2020-04-07,Contraction,Form,1,Side Front Body,1,1G6YX36D985663062
2020-03-11,Contraction,Form,1,Skirt,1,2LMDJ8JK3FB276628
2020-04-20,Contraction,Form,1,Spoiler,1,WBAWV1C55AP334782
2020-04-26,Contraction,Form,1,Spoiler,1,WBAWB3C53AP538257
2020-04-19,Contraction,Form,1,Windows,1,WVWAP7AN6EE595403
2020-03-05,Radius,Form,1,Door,1,1G4HA5EM0BU778167
2020-03-08,Radius,Form,1,Exhaust,1,2HNYD2H21AH020869
2020-03-10,Radius,Form,1,Exhaust,1,WP0AA2A91DS032119
2020-03-26,Radius,Form,1,Exhaust,1,1N6AA0CA5DN563900
2020-03-18,Radius,Form,1,Front Wheel,1,1C3CDZAB8CN176828
2020-04-17,Radius,Form,1,Front Wheel,1,5N1AN0NU0CC400155
2020-04-19,Radius,Form,1,Front Wheel,1,WBA3B9C50FJ352501
2020-03-10,Radius,Form,1,Light 1,1,1GYUKKEF1AR445777
2020-04-07,Radius,Form,1,Light 2,1,2G4GT5GC1B9658756
2020-03-07,Radius,Form,1,Rear Bumper,1,WVWED7AJ0AW368011
2020-03-07,Radius,Form,1,Rear Bumper,1,19VDE1F34EE978387
2020-04-06,Radius,Form,1,Rear Bumper,1,YV4952CT6D1455412
2020-04-14,Radius,Form,1,Rear Lower Body Part,1,1FA6P0G73F5407904
2020-04-17,Radius,Form,1,Rear Lower Body Part,1,WAUMF78K69A936336
2020-03-15,Radius,Form,1,Rear Upper Body Part,1,WBANA53515C211296
2020-04-22,Radius,Form,1,Rear Upper Body Part,1,KMHGH4JH4FU533744
2020-04-06,Radius,Form,1,Rear Wheels,1,WAUFFAFC8DN015643
2020-03-23,Radius,Form,1,Side Front Body,1,1FTSW3A57AE151454
2020-04-13,Radius,Form,1,Side Front Body,1,WAU3FAFR1BA197424
2020-04-25,Radius,Form,1,Side Front Body,1,SCFEFBAC2AG461185
2020-04-21,Radius,Form,1,Side Grill,1,JN8AS5MT6CW320316
2020-04-21,Radius,Form,1,Side Grill,1,JHMFB4F27CS803514
2020-04-07,Radius,Form,1,Skirt,1,1N6AA0EC1EN559567
2020-03-13,Radius,Form,1,Spoiler,1,SCFEBBAK9BG666975
2020-03-01,Radius,Form,1,Windows,1,WDDEJ7GB1BA090457
2020-04-19,Radius,Form,1,Windows,1,WDDHF5KB1EA845010
2020-04-02,Radius,Form,1,Windscreen,1,1G6DF8EG0A0417806
2020-04-11,Radius,Form,1,Door Handle,1,3D4PG4FB7AT471953
2020-03-13,Crack,Form,1,Bonite,1,1D7RW3BK4BS808208
2020-04-23,Crack,Form,1,Exhaust,1,JN8AZ2KRXET737072
2020-03-09,Crack,Form,1,Large Body Part,1,WAUBFCFL1CA996379
2020-03-11,Crack,Form,1,Rear Upper Body Part,1,WBAUN7C52CV361950
2020-03-25,Crack,Form,1,Side Front Body,1,1FTEW1E8XAF758352
2020-04-28,Crack,Form,1,Windows,1,WDDGF4HB2DF662018
2020-03-01,Crack,Form,1,Windscreen,1,1FTSX2A56AE990874
2020-04-19,Apeture Size,Form,1,Door,1,1FTEX1CMXCF861447
2020-03-11,Apeture Size,Form,1,Exhaust,1,3FADP4AJ4BM069209
2020-04-05,Apeture Size,Form,1,Exhaust,1,JN1EY1AP9DM220187
2020-04-27,Apeture Size,Form,1,Exhaust,1,1D7RV1GP7BS919346
2020-04-02,Apeture Size,Form,1,Large Body Part,1,1N6AA0CH5DN717924
2020-03-12,Apeture Size,Form,1,Light 1,1,3D4PH7FG4BT659292
2020-03-08,Apeture Size,Form,1,Light 2,1,WAUNF78P18A644043
2020-03-01,Apeture Size,Form,1,Rear Upper Body Part,1,WAUSH78E27A488489
2020-04-23,Apeture Size,Form,1,Rear Window,1,1N4AA5AP1BC402160
2020-03-14,Apeture Size,Form,1,Side Front Body,1,1N4AL3AP2DC426193
2020-03-13,Apeture Size,Form,1,Skirt,1,1FTWW3B53AE035880
2020-04-22,Apeture Size,Form,1,Skirt,1,WAUVT68E22A473635
2020-03-21,Apeture Size,Form,1,Spoiler,1,3VW8S7AT6FM779695
2020-03-04,Apeture Size,Form,1,Windscreen,1,JTHBE5C23A5959674
2020-03-05,Overall Dimensions,Form,1,Exhaust,1,WA1VYAFE0AD410258
2020-03-23,Overall Dimensions,Form,1,Exhaust,1,WBAWC33538P513222
2020-03-15,Overall Dimensions,Form,1,Light 2,1,WA1CFAFP4BA448495
2020-03-29,Overall Dimensions,Form,1,Rear Bumper,1,WBADX1C53BE664984
2020-04-05,Overall Dimensions,Form,1,Rear Bumper,1,5UMDU934X6L305291
2020-04-23,Overall Dimensions,Form,1,Rear Lower Body Part,1,3N1CN7AP9EK418739
2020-03-29,Overall Dimensions,Form,1,Side Grill,1,1G6AT5SX9E0321578
2020-03-14,Overall Dimensions,Form,1,Spoiler,1,WBA3B5G5XFN966094
2020-04-08,Overall Dimensions,Form,1,Spoiler,1,19XFA1F31AE754886
2020-03-12,Contraction,Form,1,Door,1,WAUBF98E68A435491
2020-04-28,Contraction,Form,1,Door,1,JN1AZ4EH2BM833099
2020-03-13,Contraction,Form,1,Light 1,1,WBAEH73465B738187
2020-03-04,Contraction,Form,1,Light 2,1,WVGEF9BP1FD409527
2020-04-16,Contraction,Form,1,Rear Upper Body Part,1,1FMJK1JT9FE066953
2020-03-10,Contraction,Form,1,Side Grill,1,YV4902DZ9C2165255
2020-04-16,Contraction,Form,1,Side Grill,1,1G6DP5EV1A0266999
2020-04-19,Contraction,Form,1,Side Grill,1,WAUEF98E98A143105
2020-03-09,Radius,Form,1,Door,1,2C4JRGAG0ER760022
2020-03-24,Radius,Form,1,Exhaust,1,5N1BA0ND9FN221864
2020-04-09,Radius,Form,1,Exhaust,1,WA1VMAFE5AD795411
2020-03-30,Radius,Form,1,Large Body Part,1,JN1AZ4EH8EM189919
2020-03-31,Radius,Form,1,Large Body Part,1,WAUGL78E47A501800
2020-04-10,Radius,Form,1,Rear Light,1,WA1AY94L68D123905
2020-03-02,Radius,Form,1,Rear Upper Body Part,1,WBABD33486P594878
2020-04-11,Radius,Form,1,Side Front Body,1,3VW117AU4FM902049
2020-04-06,Radius,Form,1,Skirt,1,5N1AR1NB4BC670416
2020-04-11,Radius,Form,1,Skirt,1,WBA3A9C57EK048125
2020-04-16,Radius,Form,1,Skirt,1,WBS3U9C53FP052616
2020-03-14,Radius,Form,1,Windows,1,1G6DJ5EY8B0223046
2020-03-05,Radius,Form,1,Door Handle,1,WBADT33411G564593
2020-04-06,Radius,Form,1,Door Handle,1,JTEBU5JR1C5973611
2020-03-06,Gap,Panel Assembly,1,Front Wheel,1,JN1CV6EK3CM977970
2020-03-23,Gap,Panel Assembly,1,Front Wheel,1,5UXFB93532L009615
2020-03-04,Gap,Panel Assembly,1,Large Body Part,1,3N6CM0KN4FK189678
2020-03-18,Gap,Panel Assembly,1,Light 2,1,1GYS4DEF7DR232107
2020-03-21,Gap,Panel Assembly,1,Rear Bumper,1,1C3BC2FBXBN510435
2020-04-14,Gap,Panel Assembly,1,Rear Bumper,1,1HGCR2E79FA038917
2020-03-30,Gap,Panel Assembly,1,Rear Upper Body Part,1,KMHCM3AC3AU590051
2020-04-15,Gap,Panel Assembly,1,Rear Upper Body Part,1,1FTSW2B50AE502679
2020-04-05,Gap,Panel Assembly,1,Rear Wheels,1,WUADNAFG5BN794502
2020-04-10,Gap,Panel Assembly,1,Rear Window,1,JH4DC53856S595334
2020-03-09,Gap,Panel Assembly,1,Side Front Body,1,1G6KD57YX9U456473
2020-03-30,Gap,Panel Assembly,1,Skirt,1,SAJWA0FS9FP225938
2020-03-25,Gap,Panel Assembly,1,Windscreen,1,3GYFK52259G386479
2020-03-05,Gap,Panel Assembly,1,Door Handle,1,SCBZK25E01C253744
2020-04-24,Flush - Protrusion,Panel Assembly,1,Bonite,1,JTHDU1EF0C5825132
2020-03-05,Flush - Protrusion,Panel Assembly,1,Front Wheel,1,5LMJJ2H53BE751881
2020-03-03,Flush - Protrusion,Panel Assembly,1,Fuel Cap Cover,1,1G4GC5G3XEF786800
2020-04-25,Flush - Protrusion,Panel Assembly,1,Large Body Part,1,WAUMGAFL6DA911340
2020-03-06,Flush - Protrusion,Panel Assembly,1,Light 1,1,1G6KA5E61BU302170
2020-03-30,Flush - Protrusion,Panel Assembly,1,Rear Light,1,WBAPK5C53BA550753
2020-03-30,Flush - Protrusion,Panel Assembly,1,Rear Light,1,WBAVT73517F048804
2020-03-21,Flush - Protrusion,Panel Assembly,1,Rear Upper Body Part,1,WAUDF98E06A647549
2020-03-05,Flush - Protrusion,Panel Assembly,1,Side Front Body,1,1FTEX1CM4DK431843
2020-04-10,Flush - Protrusion,Panel Assembly,1,Skirt,1,2C3CDXGJ2CH300006
2020-03-13,Flush - Protrusion,Panel Assembly,1,Spoiler,1,5UXZV4C57BL930405
2020-03-17,Flush - Protrusion,Panel Assembly,1,Windows,1,JH4KA966X2C498956
2020-03-22,Flush - Protrusion,Panel Assembly,1,Windscreen,1,1FTNF2A50AE131148
2020-04-15,Flush - Protrusion,Panel Assembly,1,Wing Mirror,1,WBABN534X2J457446
2020-04-19,Flush - Protrusion,Panel Assembly,1,Door Handle,1,3N1CN7AP7EL586471
2020-03-12,Flush - Recess,Panel Assembly,1,Door,1,WBADW3C51DE178238
2020-03-18,Flush - Recess,Panel Assembly,1,Front Wheel,1,WBAGL63534D106714
2020-03-10,Flush - Recess,Panel Assembly,1,Light 1,1,WVWED7AJ0BW651171
2020-04-08,Flush - Recess,Panel Assembly,1,Rear Lower Body Part,1,WBA3R5C53FK384079
2020-04-22,Flush - Recess,Panel Assembly,1,Side Front Body,1,WA1BV74L57D810745
2020-04-23,Flush - Recess,Panel Assembly,1,Windows,1,2T1KE4EE3AC006775
2020-04-25,Flush - Recess,Panel Assembly,1,Windscreen,1,JN8AF5MR3CT393461
2020-04-13,Flush - Recess,Panel Assembly,1,Door Handle,1,WBANW1C59AC166855
2020-03-14,Gap,Panel Assembly,1,Fuel Cap Cover,1,WA1CFBFP2DA295351
